code,level1,level2,type,category,name
0121180806,0100000000,0121100000,НП,С,СОЛОНЦЕВЕ
0121181300,0100000000,0121100000,,,ЗАРІЧНЕНСЬКА/С.ЗАРІЧНЕ
0121181301,0100000000,0121100000,НП,С,ЗАРІЧНЕ
0121181302,0100000000,0121100000,НП,С,АРМІЙСЬКЕ
0121181303,0100000000,0121100000,НП,С,БОЛОТНЕ
0121181305,0100000000,0121100000,НП,Щ,МИТЮРИНЕ
0121181306,0100000000,0121100000,НП,С,НИЗИННЕ
0121181307,0100000000,0121100000,НП,С,ПЕРЕПІЛКИНЕ
0121181308,0100000000,0121100000,НП,С,СУМІЖНЕ
0121181500,0100000000,0121100000,,,ІЗУМРУДНІВСЬКА/С.ІЗУМРУДНЕ
0121181501,0100000000,0121100000,НП,С,ІЗУМРУДНЕ
0121181502,0100000000,0121100000,НП,С,ДМИТРІВКА
0121181503,0100000000,0121100000,НП,С,КАЛИНІВКА
0121181504,0100000000,0121100000,НП,С,МІЧУРІНІВКА
0121181505,0100000000,0121100000,НП,С,НОВОСТЕПОВЕ
0121181506,0100000000,0121100000,НП,С,ОВОЧЕВЕ
0121181700,0100000000,0121100000,,,КІНДРАТІВСЬКА/С.КІНДРАТОВЕ
0121181701,0100000000,0121100000,НП,С,КІНДРАТОВЕ
0121181702,0100000000,0121100000,НП,Щ,ДОРОЖНЄ
0121181703,0100000000,0121100000,НП,С,РУБИНІВКА
0121181704,0100000000,0121100000,НП,С,СОВЄТСЬКЕ
0121181800,0100000000,0121100000,,,КРИМКІВСЬКА/С.КРИМКА
0121181801,0100000000,0121100000,НП,С,КРИМКА
0121181900,0100000000,0121100000,,,ЛОБАНІВСЬКА/С.ЛОБАНОВЕ
0121181901,0100000000,0121100000,НП,С,ЛОБАНОВЕ
0121181903,0100000000,0121100000,НП,С,ЖИЛИНЕ
0121181904,0100000000,0121100000,НП,С,МАР'ЇНЕ
0121181905,0100000000,0121100000,НП,С,ОРДЕНОНОСНЕ
0121181906,0100000000,0121100000,НП,Щ,ЯСНЕ
0121182300,0100000000,0121100000,,,ЛУГАНСЬКА/С.ЛУГАНСЬКЕ
0121182301,0100000000,0121100000,НП,С,ЛУГАНСЬКЕ
0121182302,0100000000,0121100000,НП,С,КОВИЛЬНЕ
0121182303,0100000000,0121100000,НП,С,ПРОБУДЖЕННЯ
0121182304,0100000000,0121100000,НП,С,ТУТОВЕ
0121182305,0100000000,0121100000,НП,С,УДАРНЕ
0121182500,0100000000,0121100000,,,МАЙСЬКА/С.МАЙСЬКЕ
0121182501,0100000000,0121100000,НП,С,МАЙСЬКЕ
0121182502,0100000000,0121100000,НП,С,БЛИЖНЄ
0121182503,0100000000,0121100000,НП,С,ЛАРИНЕ
0121182505,0100000000,0121100000,НП,С,ОКТЯБР
0121182506,0100000000,0121100000,НП,С,ПОЛЬОВЕ
0121182900,0100000000,0121100000,,,МАСЛІВСЬКА/С.МАСЛОВЕ
0121182901,0100000000,0121100000,НП,С,МАСЛОВЕ
0121182902,0100000000,0121100000,НП,С,КОМСОМОЛЬСЬКЕ
0121182903,0100000000,0121100000,НП,С,СУБОТНИК
0121183400,0100000000,0121100000,,,МЕДВЕДІВСЬКА/С.МЕДВЕДІВКА
0121183401,0100000000,0121100000,НП,С,МЕДВЕДІВКА
0121183402,0100000000,0121100000,НП,С,ПЕРЕДМІСТНЕ
0121183403,0100000000,0121100000,НП,С,ТУРГЕНЄВЕ
0121183600,0100000000,0121100000,,,МИРНІВСЬКА/С.МИРНІВКА
0121183601,0100000000,0121100000,НП,С,МИРНІВКА
0121183602,0100000000,0121100000,НП,С,ДНІПРОВКА
0121183603,0100000000,0121100000,НП,С,КОСТЯНТИНІВКА
0121183604,0100000000,0121100000,НП,С,РИСАКОВЕ
0121183605,0100000000,0121100000,НП,С,ТИМОФІЇВКА
0121183800,0100000000,0121100000,,,НОВОКРИМСЬКА/С.НОВОКРИМСЬКЕ
0121183801,0100000000,0121100000,НП,С,НОВОКРИМСЬКЕ
0121183802,0100000000,0121100000,НП,С,ІСТОЧНЕ
0121183803,0100000000,0121100000,НП,С,ПАВЛІВКА
0121184000,0100000000,0121100000,,,ПАХАРІВСЬКА/С.ПАХАРІВКА
0121184001,0100000000,0121100000,НП,С,ПАХАРІВКА
0121184002,0100000000,0121100000,НП,С,ВИПАСНЕ
0121184100,0100000000,0121100000,,,ПОБЄДНЕНСЬКА/С.ПОБЄДНЕ
0121184101,0100000000,0121100000,НП,С,ПОБЄДНЕ
0121184102,0100000000,0121100000,НП,С,НОВЕ ЖИТТЯ
0121184103,0100000000,0121100000,НП,С,ТАРАСІВКА
0121184200,0100000000,0121100000,,,ПРОСТОРНЕНСЬКА/С.ПРОСТОРНЕ
0121184201,0100000000,0121100000,НП,С,ПРОСТОРНЕ
0121184202,0100000000,0121100000,НП,С,АНТОНІВКА
0121184203,0100000000,0121100000,НП,С,АПРЕЛІВКА
0121184205,0100000000,0121100000,НП,С,БОРОДІНО
0121184207,0100000000,0121100000,НП,С,НИЖНІ ОТРОЖКИ
0121184208,0100000000,0121100000,НП,С,СЛОВ'ЯНСЬКЕ
0121184209,0100000000,0121100000,НП,С,СТЕФАНІВКА
0121185500,0100000000,0121100000,,,РОЗКІШНЕНСЬКА/С.РОЗКІШНЕ
0121185501,0100000000,0121100000,НП,С,РОЗКІШНЕ
0121185503,0100000000,0121100000,НП,С,ЗЕРНОВЕ
0121185600,0100000000,0121100000,,,РОЩИНСЬКА/С.РОЩИНЕ
0121185601,0100000000,0121100000,НП,С,РОЩИНЕ
0121185602,0100000000,0121100000,НП,С,БЛИЖНЬОГОРОДСЬКЕ
0121185603,0100000000,0121100000,НП,С,КРАСНОДОЛЬНЕ
0121185604,0100000000,0121100000,НП,С,ОЗЕРНЕ
0121185605,0100000000,0121100000,НП,С,СЄРНОВОДСЬКЕ
0121185800,0100000000,0121100000,,,СВІТЛІВСЬКА/С.СВІТЛЕ
0121185801,0100000000,0121100000,НП,С,СВІТЛЕ
0121185805,0100000000,0121100000,НП,С,БЛАГОДАТНЕ
0121186000,0100000000,0121100000,,,СТАЛЬНЕНСЬКА/С.СТАЛЬНЕ
0121186001,0100000000,0121100000,НП,С,СТАЛЬНЕ
0121186002,0100000000,0121100000,НП,С,МНОГОВОДНЕ
0121186003,0100000000,0121100000,НП,С,НОВОКОСТЯНТИНІВКА
0121186004,0100000000,0121100000,НП,С,НОВОПАВЛІВКА
0121186005,0100000000,0121100000,НП,С,НОВОФЕДОРІВКА
0121186006,0100000000,0121100000,НП,С,ОЗЕРКИ
0121186007,0100000000,0121100000,НП,С,ПРОЗРАЧНЕ
0121186008,0100000000,0121100000,НП,С,РІДНЕ
0121186200,0100000000,0121100000,,,ТАБАЧНЕНСЬКА/С.ТАБАЧНЕ
0121186201,0100000000,0121100000,НП,С,ТАБАЧНЕ
0121186203,0100000000,0121100000,НП,С,НОВОСІЛЬЦЕВЕ
0121186207,0100000000,0121100000,НП,С,ФЕДОРІВКА
0121186209,0100000000,0121100000,НП,С,ХЛІБНЕ
0121187200,0100000000,0121100000,,,ЦІЛИННА/С.ЦІЛИННЕ
0121187201,0100000000,0121100000,НП,С,ЦІЛИННЕ
0121187202,0100000000,0121100000,НП,С,КОЛОСКИ
0121187203,0100000000,0121100000,НП,С,ТОМАШІВКА
0121187500,0100000000,0121100000,,,ЧАЙКИНСЬКА/С.ЧАЙКИНЕ
0121187501,0100000000,0121100000,НП,С,ЧАЙКИНЕ
0121187503,0100000000,0121100000,НП,С,МИСОВЕ
0121188200,0100000000,0121100000,,,ЯРКІВСЬКА/С.ЯРКЕ
0121188201,0100000000,0121100000,НП,С,ЯРКЕ
0121188204,0100000000,0121100000,НП,С,ЯСТРУБЦІ
0121188400,0100000000,0121100000,,,ЯРКОПОЛЕНСЬКА/С.ЯРКЕ ПОЛЕ
0121188401,0100000000,0121100000,НП,С,ЯРКЕ ПОЛЕ
0121188402,0100000000,0121100000,НП,С,АРБУЗІВКА
0121188403,0100000000,0121100000,НП,С,ВЕСЕЛЕ
0121188404,0100000000,0121100000,НП,С,ВІДРАДНЕ
0121188406,0100000000,0121100000,НП,Щ,ДІБРІВКА
0121188407,0100000000,0121100000,НП,С,НАХІДКА
0121188408,0100000000,0121100000,НП,С,СЛОВ'ЯНКА
0121188409,0100000000,0121100000,НП,С,ТІМІРЯЗЄВЕ
0121188600,0100000000,0121100000,,,ЯСНОПОЛЯНСЬКА/С.ЯСНОПОЛЯНСЬКЕ
0121188601,0100000000,0121100000,НП,С,ЯСНОПОЛЯНСЬКЕ
0121188602,0100000000,0121100000,НП,Щ,ВОЛОДИНЕ
0121188603,0100000000,0121100000,НП,С,РЮМШИНЕ
0121600000,0100000000,0121600000,Р,,КІРОВСЬКИЙ РАЙОН/СМТ КІРОВСЬКЕ
0121610000,0100000000,0121600000,,,МІСТА РАЙОННОГО ПІДПОРЯДКУВАННЯ КІРОВСЬКОГО Р-НУ
0121610400,0100000000,0121600000,НП,М,СТАРИЙ КРИМ
0121655000,0100000000,0121600000,,,СЕЛИЩА МІСЬКОГО ТИПУ КІРОВСЬКОГО Р-НУ
0121655100,0100000000,0121600000,НП,Т,КІРОВСЬКЕ
0121680000,0100000000,0121600000,,,СІЛЬРАДИ КІРОВСЬКОГО Р-НУ
0121680100,0100000000,0121600000,,,АБРИКОСІВСЬКА/С.АБРИКОСІВКА
0121680101,0100000000,0121600000,НП,С,АБРИКОСІВКА
0121680102,0100000000,0121600000,НП,С,БАБЕНКОВЕ
0121680103,0100000000,0121600000,НП,С,КРИНИЧКИ
0121680104,0100000000,0121600000,НП,С,МАТРОСІВКА
0121680800,0100000000,0121600000,,,ВЛАДИСЛАВІВСЬКА/С.ВЛАДИСЛАВІВКА
0121680801,0100000000,0121600000,НП,С,ВЛАДИСЛАВІВКА
0121680802,0100000000,0121600000,НП,Щ,ВУЗЛОВЕ
0121681800,0100000000,0121600000,,,ЖУРАВСЬКА/С.ЖУРАВКИ
0121681801,0100000000,0121600000,НП,С,ЖУРАВКИ
0121681802,0100000000,0121600000,НП,С,ВИДНЕ
0121681803,0100000000,0121600000,НП,С,МАКІВСЬКЕ
0121681804,0100000000,0121600000,НП,С,НОВОПОКРОВКА
0121681805,0100000000,0121600000,НП,С,ТУТІВКА
0121682200,0100000000,0121600000,,,ЗОЛОТОПОЛЕНСЬКА/С.ЗОЛОТЕ ПОЛЕ
0121682201,0100000000,0121600000,НП,С,ЗОЛОТЕ ПОЛЕ
0121682202,0100000000,0121600000,НП,С,ВІДРОДЖЕННЯ
0121682600,0100000000,0121600000,,,ЛЬГОВСЬКА/С.ЛЬГОВСЬКЕ
0121682601,0100000000,0121600000,НП,С,ЛЬГОВСЬКЕ
0121682602,0100000000,0121600000,НП,С,ДОБРОЛЮБОВКА
0121682603,0100000000,0121600000,НП,С,ДОЛИННЕ
0121682604,0100000000,0121600000,НП,С,ПРУДИ
0121682800,0100000000,0121600000,,,ПАРТИЗАНСЬКА/С.ПАРТИЗАНИ
0121682801,0100000000,0121600000,НП,С,ПАРТИЗАНИ
0121682802,0100000000,0121600000,НП,С,СПАСІВКА
0121683000,0100000000,0121600000,,,ПЕРВОМАЙСЬКА/С.ПЕРВОМАЙСЬКЕ
0121683001,0100000000,0121600000,НП,С,ПЕРВОМАЙСЬКЕ
0121683002,0100000000,0121600000,НП,С,ВІДВАЖНЕ
0121683003,0100000000,0121600000,НП,С,ЖЕМЧУЖИНА КРИМУ
0121683004,0100000000,0121600000,НП,С,ІЗОБІЛЬНЕ
0121683005,0100000000,0121600000,НП,С,ІЗЮМІВКА
0121683006,0100000000,0121600000,НП,С,КЛЮЧОВЕ
0121683007,0100000000,0121600000,НП,С,САДОВЕ
0121683400,0100000000,0121600000,,,ПРИВІТНЕНСЬКА/С.ПРИВІТНЕ
0121683401,0100000000,0121600000,НП,С,ПРИВІТНЕ
0121683402,0100000000,0121600000,НП,С,АЙВАЗОВСЬКЕ
0121683900,0100000000,0121600000,,,СИНИЦИНСЬКА/С.СИНИЦИНЕ
0121683901,0100000000,0121600000,НП,С,СИНИЦИНЕ
0121683902,0100000000,0121600000,НП,С,ВАСИЛЬКОВЕ
0121683903,0100000000,0121600000,НП,С,КРАСНІВКА
0121684600,0100000000,0121600000,,,ТОКАРЄВСЬКА/С.ТОКАРЄВЕ
0121684601,0100000000,0121600000,НП,С,ТОКАРЄВЕ
0121684605,0100000000,0121600000,НП,С,ШУБИНЕ
0121686100,0100000000,0121600000,,,ЯРКОПОЛЕНСЬКА/С.ЯРКЕ ПОЛЕ
0121686101,0100000000,0121600000,НП,С,ЯРКЕ ПОЛЕ
0121686103,0100000000,0121600000,НП,С,КРАСНОСІЛЬСЬКЕ
0121686105,0100000000,0121600000,НП,С,НОВОФЕДОРІВКА
0121686107,0100000000,0121600000,НП,С,ОРІХІВКА
0121686109,0100000000,0121600000,НП,С,СОФІЇВКА
0121686111,0100000000,0121600000,НП,С,ТРУДОЛЮБІВКА
0122000000,0100000000,0122000000,Р,,КРАСНОГВАРДІЙСЬКИЙ РАЙОН/СМТ КРАСНОГВАРДІЙСЬКЕ
0122055000,0100000000,0122000000,,,СЕЛИЩА МІСЬКОГО ТИПУ КРАСНОГВАРДІЙСЬКОГО Р-НУ
0122055100,0100000000,0122000000,НП,Т,КРАСНОГВАРДІЙСЬКЕ
0122055101,0100000000,0122000000,НП,Щ,ВИДНЕ
0122055400,0100000000,0122000000,НП,Т,ОКТЯБРСЬКЕ
0122080000,0100000000,0122000000,,,СІЛЬРАДИ КРАСНОГВАРДІЙСЬКОГО Р-НУ
0122381302,0100000000,0122300000,НП,С,ІСТОЧНЕ
0122080300,0100000000,0122000000,,,ОЛЕКСАНДРІВСЬКА/С.ОЛЕКСАНДРІВКА
0122080301,0100000000,0122000000,НП,С,ОЛЕКСАНДРІВКА
0122080302,0100000000,0122000000,НП,С,КРАСНОДАРКА
0122080303,0100000000,0122000000,НП,С,ТИМАШІВКА
0122080600,0100000000,0122000000,,,АМУРСЬКА/С.АМУРСЬКЕ
0122080601,0100000000,0122000000,НП,С,АМУРСЬКЕ
0122080602,0100000000,0122000000,НП,С,ІСКРА
0122080603,0100000000,0122000000,НП,С,НОВОЗУЇВКА
0122080604,0100000000,0122000000,НП,С,НОВОІВАНІВКА
0122080605,0100000000,0122000000,НП,С,НОВООЛЕКСІЇВКА
0122080606,0100000000,0122000000,НП,С,ЦВІТКОВЕ
0122080800,0100000000,0122000000,,,ВОСХОДНЕНСЬКА/С.ВОСХОД
0122080801,0100000000,0122000000,НП,С,ВОСХОД
0122080802,0100000000,0122000000,НП,С,ВОЛОДИМИРОВЕ
0122080803,0100000000,0122000000,НП,С,ДОХОДНЕ
0122080804,0100000000,0122000000,НП,С,ЗОРЯ
0122080805,0100000000,0122000000,НП,С,ЗНАМ'ЯНКА
0122080806,0100000000,0122000000,НП,С,КЛИМОВЕ
0122080807,0100000000,0122000000,НП,С,НАХІМОВЕ
0122080808,0100000000,0122000000,НП,С,НОВОСІЛЬЦІ
0122080809,0100000000,0122000000,НП,С,ПЛОДОРОДНЕ
0122080810,0100000000,0122000000,НП,С,ЧАПАЄВЕ
0122081000,0100000000,0122000000,,,ЗЕРНІВСЬКА/С.ЗЕРНОВЕ
0122081001,0100000000,0122000000,НП,С,ЗЕРНОВЕ
0122081002,0100000000,0122000000,НП,С,НОВОКАТЕРИНІВКА
0122081400,0100000000,0122000000,,,КАЛІНІНСЬКА/С.КАЛІНІНЕ
0122081401,0100000000,0122000000,НП,С,КАЛІНІНЕ
0122081402,0100000000,0122000000,НП,С,ВИШНЯКІВКА
0122081403,0100000000,0122000000,НП,С,КОМУНАРИ
0122081404,0100000000,0122000000,НП,С,ПОБЄДИНЕ
0122081800,0100000000,0122000000,,,КЛЕПИНІНСЬКА/С.КЛЕПИНІНЕ
0122081801,0100000000,0122000000,НП,С,КЛЕПИНІНЕ
0122081802,0100000000,0122000000,НП,С,КАРПІВКА
0122081803,0100000000,0122000000,НП,С,ЯСТРУБІВКА
0122082200,0100000000,0122000000,,,КОЛОДЯЗЯНСЬКА/С.КОЛОДЯЗНЕ
0122082201,0100000000,0122000000,НП,С,КОЛОДЯЗНЕ
0122082203,0100000000,0122000000,НП,С,ДОКУЧАЄВЕ
0122082205,0100000000,0122000000,НП,С,ПОЛОГИ
0122082400,0100000000,0122000000,,,КОТЕЛЬНИКІВСЬКА/С.КОТЕЛЬНИКОВЕ
0122082401,0100000000,0122000000,НП,С,КОТЕЛЬНИКОВЕ
0122082402,0100000000,0122000000,НП,С,ДІБРІВСЬКЕ
0122082403,0100000000,0122000000,НП,С,МАШИНЕ
0122082600,0100000000,0122000000,,,КРАСНОЗНАМ'ЯНСЬКА/С.КРАСНОЗНАМ'ЯНКА
0122082601,0100000000,0122000000,НП,С,КРАСНОЗНАМ'ЯНКА
0122082602,0100000000,0122000000,НП,С,РАДУЖНЕ
0122082603,0100000000,0122000000,НП,С,РОГОВЕ
0122082604,0100000000,0122000000,НП,С,СИМОНЕНКО
0122082605,0100000000,0122000000,НП,С,ТИМОШЕНКО
0122082606,0100000000,0122000000,НП,С,ТРАКТОВЕ
0122082900,0100000000,0122000000,,,ЛЕНІНСЬКА/С.ЛЕНІНСЬКЕ
0122082901,0100000000,0122000000,НП,С,ЛЕНІНСЬКЕ
0122082902,0100000000,0122000000,НП,С,ЗВІЗДНЕ
0122082904,0100000000,0122000000,НП,С,ПРЯМЕ
0122083600,0100000000,0122000000,,,МАР'ЯНІВСЬКА/С.МАР'ЯНІВКА
0122083601,0100000000,0122000000,НП,С,МАР'ЯНІВКА
0122083602,0100000000,0122000000,НП,С,УЛЬЯНОВКА
0122083603,0100000000,0122000000,НП,С,ЩЕРБАКОВЕ
0122084000,0100000000,0122000000,,,НАЙДЬОНІВСЬКА/С.НАЙДЬОНІВКА
0122084001,0100000000,0122000000,НП,С,НАЙДЬОНІВКА
0122084002,0100000000,0122000000,НП,С,ЗОЛОТЕ
0122084003,0100000000,0122000000,НП,С,ОРЛІВКА
0122084400,0100000000,0122000000,,,НОВОПОКРОВСЬКА/С.НОВОПОКРОВКА
0122084401,0100000000,0122000000,НП,С,НОВОПОКРОВКА
0122084402,0100000000,0122000000,НП,С,КРАСНА ДОЛИНА
0122084403,0100000000,0122000000,НП,С,МИРОНІВКА
0122084404,0100000000,0122000000,НП,С,МУСКАТНЕ
0122084405,0100000000,0122000000,НП,С,НЕВСЬКЕ
0122084406,0100000000,0122000000,НП,С,НОВОДОЛИНКА
0122084407,0100000000,0122000000,НП,С,ПРОТОЧНЕ
0122084800,0100000000,0122000000,,,ПЕТРІВСЬКА/С.ПЕТРІВКА
0122084801,0100000000,0122000000,НП,С,ПЕТРІВКА
0122084802,0100000000,0122000000,НП,С,БЛИЖНЄ
0122084803,0100000000,0122000000,НП,С,ІЗВЕСТКОВЕ
0122084804,0100000000,0122000000,НП,С,КРАСНА ПОЛЯНА
0122084805,0100000000,0122000000,НП,С,КРЕМНІВКА
0122084806,0100000000,0122000000,НП,С,МИРОЛЮБІВКА
0122084807,0100000000,0122000000,НП,С,НОВОЕСТОНІЯ
0122084808,0100000000,0122000000,НП,С,ПУШКІНЕ
0122085300,0100000000,0122000000,,,ПОЛТАВСЬКА/С.ПОЛТАВКА
0122085301,0100000000,0122000000,НП,С,ПОЛТАВКА
0122085302,0100000000,0122000000,НП,С,КОМАРІВКА
0122085303,0100000000,0122000000,НП,С,КУРГАННЕ
0122085600,0100000000,0122000000,,,П'ЯТИХАТСЬКА/С.П'ЯТИХАТКА
0122085601,0100000000,0122000000,НП,С,П'ЯТИХАТКА
0122085603,0100000000,0122000000,НП,С,АЗОВ
0122085605,0100000000,0122000000,НП,С,ЗАРІЧНЕ
0122085609,0100000000,0122000000,НП,С,МЕНДЕЛЄЄВЕ
0122085611,0100000000,0122000000,НП,С,САЛГИРКА
0122085613,0100000000,0122000000,НП,С,ХОЛМОВЕ
0122086500,0100000000,0122000000,,,РІВНІВСЬКА/С.РІВНЕ
0122086501,0100000000,0122000000,НП,С,РІВНЕ
0122086503,0100000000,0122000000,НП,С,МОЛОЧНЕ
0122086504,0100000000,0122000000,НП,С,НЕКРАСОВЕ
0122086505,0100000000,0122000000,НП,С,НОВОМИКІЛЬСЬКЕ
0122088700,0100000000,0122000000,,,ЯНТАРНЕНСЬКА/С.ЯНТАРНЕ
0122088701,0100000000,0122000000,НП,С,ЯНТАРНЕ
0122088702,0100000000,0122000000,НП,С,ГРИГОРІВКА
0122088703,0100000000,0122000000,НП,С,КРАСНИЙ ПАРТИЗАН
0122088704,0100000000,0122000000,НП,С,УДАЧНЕ
0122300000,0100000000,0122300000,Р,,КРАСНОПЕРЕКОПСЬКИЙ РАЙОН/М.КРАСНОПЕРЕКОПСЬК
0122380000,0100000000,0122300000,,,СІЛЬРАДИ КРАСНОПЕРЕКОПСЬКОГО Р-НУ
0122380400,0100000000,0122300000,,,БРАТСЬКА/С.БРАТСЬКЕ
0122380401,0100000000,0122300000,НП,С,БРАТСЬКЕ
0122380402,0100000000,0122300000,НП,С,ПОЛТАВСЬКЕ
0122380403,0100000000,0122300000,НП,С,СВАТОВЕ
0122380800,0100000000,0122300000,,,ВИШНІВСЬКА/С.ВИШНІВКА
0122380801,0100000000,0122300000,НП,С,ВИШНІВКА
0122380802,0100000000,0122300000,НП,С,ЗЕЛЕНА НИВА
0122380803,0100000000,0122300000,НП,С,КРІПКЕ
0122380804,0100000000,0122300000,НП,С,УТКІНЕ
0122381300,0100000000,0122300000,,,ВОЇНСЬКА/С.ВОЇНКА
0122381301,0100000000,0122300000,НП,С,ВОЇНКА
0122381800,0100000000,0122300000,,,ІЛЛІНСЬКА/С.ІЛЛІНКА
0122381801,0100000000,0122300000,НП,С,ІЛЛІНКА
0122381802,0100000000,0122300000,НП,С,ВОРОНЦІВКА
0122381803,0100000000,0122300000,НП,С,КУРГАННЕ
0122381804,0100000000,0122300000,НП,С,ТРАКТОВЕ
0122382200,0100000000,0122300000,,,ІШУНСЬКА/С.ІШУНЬ
0122382201,0100000000,0122300000,НП,С,ІШУНЬ
0122382203,0100000000,0122300000,НП,С,НОВОРИБАЦЬКЕ
0122382205,0100000000,0122300000,НП,С,ПРОЛЕТАРКА
0122382207,0100000000,0122300000,НП,С,ТАНКОВЕ
0122382400,0100000000,0122300000,,,КРАСНОАРМІЙСЬКА/С.КРАСНОАРМІЙСЬКЕ
0122382401,0100000000,0122300000,НП,С,КРАСНОАРМІЙСЬКЕ
0122382402,0100000000,0122300000,НП,С,НАДЕЖДИНЕ
0122382403,0100000000,0122300000,НП,С,СМУШКИНЕ
0122382600,0100000000,0122300000,,,МАГАЗИНСЬКА/С.МАГАЗИНКА
0122382601,0100000000,0122300000,НП,С,МАГАЗИНКА
0122382602,0100000000,0122300000,НП,С,БОГАЧІВКА
0122382603,0100000000,0122300000,НП,С,НОВОІВАНІВКА
